tic_id,toi,disposition,label,probability,physics_score,sde,welch_p,duration_ratio,density_ratio,period_days
452006073,3071.01,CP,1,0.062669125174868,5,15.803378628696487,0.6842414924781954,0.8750486489090894,1.4982599405596315,1.2664441299633469
341186896,999.01,FP,0,0.0558399271538481,5,12.228967933921089,0.8092909757602164,1.035614302234468,0.9038360196201856,1.507581338028989
309787037,1046.01,FP,0,0.055008544998762,5,11.277593060012943,0.7984019578640359,0.7534428753706266,2.347106369641977,1.3038750117559683
333657795,4524.01,CP,1,0.052978767007798,5,15.60103662491797,0.1468750302005134,0.7205003393328443,2.683991860720333,0.9261264922247394
137284119,1315.01,FP,0,0.0525462655093302,5,9.68751908363901,0.1935448932129041,0.7364612268039791,2.5132408054970554,2.577238993042309
255760319,814.01,FP,0,0.0524550243287512,5,8.906869045293009,0.082780075138827,0.7936044707892908,2.008498197299053,3.60207752949042
420803693,4134.01,FP,0,0.0519941379676274,5,9.19704997320588,0.0665703613979831,0.8300390953862494,1.7554486023720706,0.915273920432576
255851356,6542.01,FP,0,0.0519755959829136,5,11.3455487728353,0.288434296197522,0.7775402100042679,2.135576783754434,2.4003947581878857
139285832,332.01,CP,1,0.0512039944875727,5,17.350331171402022,0.1284089168480816,0.8186894745670316,1.829473582688752,0.7766396425807468
262531275,331.01,FP,0,0.0510751907019436,5,7.928670871167218,0.3068651167671392,0.6811366379603013,3.1767353768092588,2.476604886544843
457138169,1770.01,FP,0,0.0506941474782405,5,15.35581097425194,0.970814670290141,0.7915372462637128,2.024275862241829,1.0912929592654457
466318137,3153.01,FP,0,0.050662030440892,5,9.696621937203712,0.9773490846108,0.8254441671609449,1.7849278033739746,1.1210465070215334
370133522,1078.01,CP,1,0.0502405344139427,5,22.76419710750295,0.0641631440658421,1.014818680759254,0.9605465229137214,0.5181955428684353
124095888,2358.01,FP,0,0.0486011271090684,5,11.697015428946337,0.5018015550198569,0.8533341567968604,1.615572211433039,1.1237262712146912
281979481,274.01,FP,0,0.0476768581540659,5,12.77261089273926,0.9813885384254488,0.7685702972821069,2.21122519617986,0.5420639241729479
